"","network_code","network_name","park_code","park_name","site_name","station_code","station_name","event_date_UTC","reader_name","marker_horizon_name","core_measurement_number","core_measurement_depth_mm","core_type","core_condition","core_event_notes","core_notes","established_date","retired_date","validation_status","validation_date","validation_name","dpl"
"593","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-4","M11-4",2022-06-07,"Lynch, James - NCBN","C",2,38,"Plug","Poor",NA,NA,2009-06-22,NA,"ManuallyValidated",2022-07-22 12:00:00,"Baranowski, Robin","Accepted"
"594","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-4","M11-4",2022-06-07,"Lynch, James - NCBN","C",3,37,"Plug","Poor",NA,NA,2009-06-22,NA,"ManuallyValidated",2022-07-22 12:00:00,"Baranowski, Robin","Accepted"
"595","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-1","M11-1",2023-04-04,"Lynch, James - NCBN","A",1,55,"Plug","Fair",NA,NA,2009-06-22,NA,"ManuallyValidated",2023-07-26 12:00:00,"Lynch, James","Accepted"
"596","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-1","M11-1",2023-04-04,"Lynch, James - NCBN","A",2,47,"Plug","Fair",NA,NA,2009-06-22,NA,"ManuallyValidated",2023-07-26 12:00:00,"Lynch, James","Accepted"
"597","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-1","M11-1",2023-04-04,"Lynch, James - NCBN","B",1,59,"Plug","Fair",NA,NA,2009-06-22,NA,"ManuallyValidated",2023-07-26 12:00:00,"Lynch, James","Accepted"
"598","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-1","M11-1",2023-04-04,"Lynch, James - NCBN","B",2,46,"Plug","Fair",NA,NA,2009-06-22,NA,"ManuallyValidated",2023-07-26 12:00:00,"Lynch, James","Accepted"
"599","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-1","M11-1",2023-04-04,"Lynch, James - NCBN","B",3,55,"Plug","Fair",NA,NA,2009-06-22,NA,"ManuallyValidated",2023-07-26 12:00:00,"Lynch, James","Accepted"
"600","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-1","M11-1",2023-04-04,"Lynch, James - NCBN","C",1,41,"Plug","Fair",NA,NA,2009-06-22,NA,"ManuallyValidated",2023-07-26 12:00:00,"Lynch, James","Accepted"
"601","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-1","M11-1",2023-04-04,"Lynch, James - NCBN","C",2,50,"Plug","Fair",NA,NA,2009-06-22,NA,"ManuallyValidated",2023-07-26 12:00:00,"Lynch, James","Accepted"
"602","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-1","M11-1",2023-04-04,"Lynch, James - NCBN","C",3,55,"Plug","Fair",NA,NA,2009-06-22,NA,"ManuallyValidated",2023-07-26 12:00:00,"Lynch, James","Accepted"
"603","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-2","M11-2",2023-04-04,"Lynch, James - NCBN","A",1,62,"Plug","Good",NA,NA,2009-06-22,NA,"ManuallyValidated",2023-07-26 12:00:00,"Lynch, James","Accepted"
"604","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-2","M11-2",2023-04-04,"Lynch, James - NCBN","A",2,59,"Plug","Good",NA,NA,2009-06-22,NA,"ManuallyValidated",2023-07-26 12:00:00,"Lynch, James","Accepted"
"605","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-2","M11-2",2023-04-04,"Lynch, James - NCBN","A",3,59,"Plug","Good",NA,NA,2009-06-22,NA,"ManuallyValidated",2023-07-26 12:00:00,"Lynch, James","Accepted"
"606","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-2","M11-2",2023-04-04,"Lynch, James - NCBN","A",4,60,"Plug","Good",NA,NA,2009-06-22,NA,"ManuallyValidated",2023-07-26 12:00:00,"Lynch, James","Accepted"
"607","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-2","M11-2",2023-04-04,"Lynch, James - NCBN","B",1,60,"Plug","Good",NA,NA,2009-06-22,NA,"ManuallyValidated",2023-07-26 12:00:00,"Lynch, James","Accepted"
"608","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-2","M11-2",2023-04-04,"Lynch, James - NCBN","B",2,54,"Plug","Good",NA,NA,2009-06-22,NA,"ManuallyValidated",2023-07-26 12:00:00,"Lynch, James","Accepted"
"609","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-2","M11-2",2023-04-04,"Lynch, James - NCBN","B",3,52,"Plug","Good",NA,NA,2009-06-22,NA,"ManuallyValidated",2023-07-26 12:00:00,"Lynch, James","Accepted"
"610","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-2","M11-2",2023-04-04,"Lynch, James - NCBN","B",4,55,"Plug","Good",NA,NA,2009-06-22,NA,"ManuallyValidated",2023-07-26 12:00:00,"Lynch, James","Accepted"
"611","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-2","M11-2",2023-04-04,"Lynch, James - NCBN","C",1,45,"Plug","Good",NA,NA,2009-06-22,NA,"ManuallyValidated",2023-07-26 12:00:00,"Lynch, James","Accepted"
"612","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-2","M11-2",2023-04-04,"Lynch, James - NCBN","C",2,46,"Plug","Good",NA,NA,2009-06-22,NA,"ManuallyValidated",2023-07-26 12:00:00,"Lynch, James","Accepted"
"613","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-2","M11-2",2023-04-04,"Lynch, James - NCBN","C",3,47,"Plug","Good",NA,NA,2009-06-22,NA,"ManuallyValidated",2023-07-26 12:00:00,"Lynch, James","Accepted"
"614","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-3","M11-3",2023-04-04,"Lynch, James - NCBN","A",1,74,"Plug","Good",NA,NA,2009-06-22,NA,"ManuallyValidated",2023-07-26 12:00:00,"Lynch, James","Accepted"
"615","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-3","M11-3",2023-04-04,"Lynch, James - NCBN","A",2,60,"Plug","Good",NA,NA,2009-06-22,NA,"ManuallyValidated",2023-07-26 12:00:00,"Lynch, James","Accepted"
"616","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-3","M11-3",2023-04-04,"Lynch, James - NCBN","A",3,67,"Plug","Good",NA,NA,2009-06-22,NA,"ManuallyValidated",2023-07-26 12:00:00,"Lynch, James","Accepted"
"617","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-3","M11-3",2023-04-04,"Lynch, James - NCBN","B",1,90,"Plug","Good",NA,NA,2009-06-22,NA,"ManuallyValidated",2023-07-26 12:00:00,"Lynch, James","Accepted"
"618","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-3","M11-3",2023-04-04,"Lynch, James - NCBN","B",2,82,"Plug","Good",NA,NA,2009-06-22,NA,"ManuallyValidated",2023-07-26 12:00:00,"Lynch, James","Accepted"
"619","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-3","M11-3",2023-04-04,"Lynch, James - NCBN","B",3,80,"Plug","Good",NA,NA,2009-06-22,NA,"ManuallyValidated",2023-07-26 12:00:00,"Lynch, James","Accepted"
"620","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-3","M11-3",2023-04-04,"Lynch, James - NCBN","C",1,84,"Plug","Poor",NA,NA,2009-06-22,NA,"ManuallyValidated",2023-07-26 12:00:00,"Lynch, James","Accepted"
"621","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-3","M11-3",2023-04-04,"Lynch, James - NCBN","C",2,66,"Plug","Poor",NA,NA,2009-06-22,NA,"ManuallyValidated",2023-07-26 12:00:00,"Lynch, James","Accepted"
"622","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-4","M11-4",2023-04-04,"Lynch, James - NCBN","A",1,47,"Plug","Good",NA,NA,2009-06-22,NA,"ManuallyValidated",2023-07-26 12:00:00,"Lynch, James","Accepted"
"623","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-4","M11-4",2023-04-04,"Lynch, James - NCBN","A",2,55,"Plug","Good",NA,NA,2009-06-22,NA,"ManuallyValidated",2023-07-26 12:00:00,"Lynch, James","Accepted"
"624","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-4","M11-4",2023-04-04,"Lynch, James - NCBN","A",3,60,"Plug","Good",NA,NA,2009-06-22,NA,"ManuallyValidated",2023-07-26 12:00:00,"Lynch, James","Accepted"
"625","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-4","M11-4",2023-04-04,"Lynch, James - NCBN","A",4,48,"Plug","Good",NA,NA,2009-06-22,NA,"ManuallyValidated",2023-07-26 12:00:00,"Lynch, James","Accepted"
"626","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-4","M11-4",2023-04-04,"Lynch, James - NCBN","B",1,65,"Plug","Good",NA,NA,2009-06-22,NA,"ManuallyValidated",2023-07-26 12:00:00,"Lynch, James","Accepted"
"627","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-4","M11-4",2023-04-04,"Lynch, James - NCBN","B",2,80,"Plug","Good",NA,NA,2009-06-22,NA,"ManuallyValidated",2023-07-26 12:00:00,"Lynch, James","Accepted"
"628","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-4","M11-4",2023-04-04,"Lynch, James - NCBN","B",3,65,"Plug","Good",NA,NA,2009-06-22,NA,"ManuallyValidated",2023-07-26 12:00:00,"Lynch, James","Accepted"
"629","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-4","M11-4",2023-04-04,"Lynch, James - NCBN","C",1,38,"Plug","Good",NA,NA,2009-06-22,NA,"ManuallyValidated",2023-07-26 12:00:00,"Lynch, James","Accepted"
"630","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-4","M11-4",2023-04-04,"Lynch, James - NCBN","C",2,67,"Plug","Good",NA,NA,2009-06-22,NA,"ManuallyValidated",2023-07-26 12:00:00,"Lynch, James","Accepted"
"631","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-4","M11-4",2023-04-04,"Lynch, James - NCBN","C",3,57,"Plug","Good",NA,NA,2009-06-22,NA,"ManuallyValidated",2023-07-26 12:00:00,"Lynch, James","Accepted"
"632","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-4","M11-4",2023-04-04,"Lynch, James - NCBN","C",4,67,"Plug","Good",NA,NA,2009-06-22,NA,"ManuallyValidated",2023-07-26 12:00:00,"Lynch, James","Accepted"
"633","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-1","M11-1",2024-06-28,"Lynch, James - NCBN","A",1,34,"Plug","Fair",NA,NA,2009-06-22,NA,"ManuallyValidated",2024-07-08,"Button, Kaitlyn","Accepted"
"634","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-1","M11-1",2024-06-28,"Lynch, James - NCBN","A",2,32,"Plug","Fair",NA,NA,2009-06-22,NA,"ManuallyValidated",2024-07-08,"Button, Kaitlyn","Accepted"
"635","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-1","M11-1",2024-06-28,"Lynch, James - NCBN","A",3,30,"Plug","Fair",NA,NA,2009-06-22,NA,"ManuallyValidated",2024-07-08,"Button, Kaitlyn","Accepted"
"636","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-1","M11-1",2024-06-28,"Lynch, James - NCBN","B",1,41,"Plug","Poor",NA,NA,2009-06-22,NA,"ManuallyValidated",2024-07-08,"Button, Kaitlyn","Accepted"
"637","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-1","M11-1",2024-06-28,"Lynch, James - NCBN","C",1,40,"Plug","Poor",NA,NA,2009-06-22,NA,"ManuallyValidated",2024-07-08,"Button, Kaitlyn","Accepted"
"638","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-1","M11-1",2024-06-28,"Lynch, James - NCBN","C",2,42,"Plug","Poor",NA,NA,2009-06-22,NA,"ManuallyValidated",2024-07-08,"Button, Kaitlyn","Accepted"
"639","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-2","M11-2",2024-06-28,"Lynch, James - NCBN","A",1,58,"Plug","Poor",NA,NA,2009-06-22,NA,"ManuallyValidated",2024-07-08,"Button, Kaitlyn","Accepted"
"640","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-2","M11-2",2024-06-28,"Lynch, James - NCBN","A",2,60,"Plug","Poor",NA,NA,2009-06-22,NA,"ManuallyValidated",2024-07-08,"Button, Kaitlyn","Accepted"
"641","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-2","M11-2",2024-06-28,"Lynch, James - NCBN","B",1,67,"Plug","Good",NA,NA,2009-06-22,NA,"ManuallyValidated",2024-07-08,"Button, Kaitlyn","Accepted"
"642","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-2","M11-2",2024-06-28,"Lynch, James - NCBN","B",2,60,"Plug","Good",NA,NA,2009-06-22,NA,"ManuallyValidated",2024-07-08,"Button, Kaitlyn","Accepted"
"643","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-2","M11-2",2024-06-28,"Lynch, James - NCBN","B",3,64,"Plug","Good",NA,NA,2009-06-22,NA,"ManuallyValidated",2024-07-08,"Button, Kaitlyn","Accepted"
"644","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-2","M11-2",2024-06-28,"Lynch, James - NCBN","B",4,62,"Plug","Good",NA,NA,2009-06-22,NA,"ManuallyValidated",2024-07-08,"Button, Kaitlyn","Accepted"
"645","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-2","M11-2",2024-06-28,"Lynch, James - NCBN","C",1,65,"Plug","Good",NA,NA,2009-06-22,NA,"ManuallyValidated",2024-07-08,"Button, Kaitlyn","Accepted"
"646","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-2","M11-2",2024-06-28,"Lynch, James - NCBN","C",2,67,"Plug","Good",NA,NA,2009-06-22,NA,"ManuallyValidated",2024-07-08,"Button, Kaitlyn","Accepted"
"647","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-2","M11-2",2024-06-28,"Lynch, James - NCBN","C",3,57,"Plug","Good",NA,NA,2009-06-22,NA,"ManuallyValidated",2024-07-08,"Button, Kaitlyn","Accepted"
"648","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-2","M11-2",2024-06-28,"Lynch, James - NCBN","C",4,80,"Plug","Good",NA,NA,2009-06-22,NA,"ManuallyValidated",2024-07-08,"Button, Kaitlyn","Accepted"
"649","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-3","M11-3",2024-06-28,"Lynch, James - NCBN","A",1,55,"Plug","Unknown",NA,NA,2009-06-22,NA,"ManuallyValidated",2024-07-08,"Button, Kaitlyn","Accepted"
"650","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-3","M11-3",2024-06-28,"Lynch, James - NCBN","A",2,60,"Plug","Unknown",NA,NA,2009-06-22,NA,"ManuallyValidated",2024-07-08,"Button, Kaitlyn","Accepted"
"651","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-3","M11-3",2024-06-28,"Lynch, James - NCBN","A",3,53,"Plug","Unknown",NA,NA,2009-06-22,NA,"ManuallyValidated",2024-07-08,"Button, Kaitlyn","Accepted"
"652","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-3","M11-3",2024-06-28,"Lynch, James - NCBN","A",4,55,"Plug","Unknown",NA,NA,2009-06-22,NA,"ManuallyValidated",2024-07-08,"Button, Kaitlyn","Accepted"
"653","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-3","M11-3",2024-06-28,"Lynch, James - NCBN","B",1,72,"Plug","Unknown",NA,NA,2009-06-22,NA,"ManuallyValidated",2024-07-08,"Button, Kaitlyn","Accepted"
"654","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-3","M11-3",2024-06-28,"Lynch, James - NCBN","B",2,82,"Plug","Unknown",NA,NA,2009-06-22,NA,"ManuallyValidated",2024-07-08,"Button, Kaitlyn","Accepted"
"655","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-3","M11-3",2024-06-28,"Lynch, James - NCBN","C",1,75,"Plug","Unknown",NA,NA,2009-06-22,NA,"ManuallyValidated",2024-07-08,"Button, Kaitlyn","Accepted"
"656","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-3","M11-3",2024-06-28,"Lynch, James - NCBN","C",2,81,"Plug","Unknown",NA,NA,2009-06-22,NA,"ManuallyValidated",2024-07-08,"Button, Kaitlyn","Accepted"
"657","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-4","M11-4",2024-06-28,"Lynch, James - NCBN","A",1,50,"Plug","Unknown","Vegetation looks bad- standing water in the site. Stinky! Valentines the same. ",NA,2009-06-22,NA,"ManuallyValidated",2024-07-08,"Button, Kaitlyn","Accepted"
"658","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-4","M11-4",2024-06-28,"Lynch, James - NCBN","A",2,57,"Plug","Unknown","Vegetation looks bad- standing water in the site. Stinky! Valentines the same. ",NA,2009-06-22,NA,"ManuallyValidated",2024-07-08,"Button, Kaitlyn","Accepted"
"659","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-4","M11-4",2024-06-28,"Lynch, James - NCBN","A",3,55,"Plug","Unknown","Vegetation looks bad- standing water in the site. Stinky! Valentines the same. ",NA,2009-06-22,NA,"ManuallyValidated",2024-07-08,"Button, Kaitlyn","Accepted"
"660","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-4","M11-4",2024-06-28,"Lynch, James - NCBN","B",1,66,"Plug","Unknown","Vegetation looks bad- standing water in the site. Stinky! Valentines the same. ",NA,2009-06-22,NA,"ManuallyValidated",2024-07-08,"Button, Kaitlyn","Accepted"
"661","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-4","M11-4",2024-06-28,"Lynch, James - NCBN","B",2,72,"Plug","Unknown","Vegetation looks bad- standing water in the site. Stinky! Valentines the same. ",NA,2009-06-22,NA,"ManuallyValidated",2024-07-08,"Button, Kaitlyn","Accepted"
"662","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-4","M11-4",2024-06-28,"Lynch, James - NCBN","C",1,46,"Plug","Unknown","Vegetation looks bad- standing water in the site. Stinky! Valentines the same. ",NA,2009-06-22,NA,"ManuallyValidated",2024-07-08,"Button, Kaitlyn","Accepted"
"663","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-4","M11-4",2024-06-28,"Lynch, James - NCBN","C",2,56,"Plug","Unknown","Vegetation looks bad- standing water in the site. Stinky! Valentines the same. ",NA,2009-06-22,NA,"ManuallyValidated",2024-07-08,"Button, Kaitlyn","Accepted"
